name,house,Dívida,Capacidade de pagamento anual,Dívida_sum,Dívida_porcentagem,Dívida_abc_class,Capacidade de pagamento anual_sum,Capacidade de pagamento anual_porcentagem,Capacidade de pagamento anual_abc_class
Harle the Handsome,,29844.0,43449.0,83480844.0,91.46003113246948,C,73579525.0,77.26156389839294,B
Zharaq zo Loraq,House of Loraq,5081.0,43445.0,91080086.0,99.78561669917949,C,73622970.0,77.3071829567324,B
Wilbert Osgrey,House Osgrey,26216.0,43351.0,85397685.0,93.56008581730227,C,73666321.0,77.35270331115926,B
Elia Sand,House Martell,20088.0,43340.0,87685833.0,96.06693741688237,C,73709661.0,77.39821211512825,B
Falena Stokeworth,House Stokeworth,5979.0,43334.0,90940593.0,99.63279081108999,C,73752995.0,77.4437146188475,B
Davos Seaworth,House Seaworth,20177.0,43302.0,87645654.0,96.02291806567803,C,73796297.0,77.48918352123478,B
Hilmar Drumm,House Drumm,44920.0,43301.0,73769404.0,80.82036145278693,C,73839598.0,77.53465137358045,B
Zekko,,41022.0,43267.0,76773497.0,84.11158883070891,C,73882865.0,77.58008352451091,B
Ned Woods,House Woods,76250.0,43249.0,39912598.0,43.72748622016495,A,73926114.0,77.62549677469215,B
Rickard Stark,House Stark,34077.0,43240.0,81728716.0,89.5404328899305,C,73969354.0,77.67090057449877,B
Bradamar Frey,House Frey,85449.0,43205.0,24756344.0,27.122581474692854,A,74012559.0,77.71626762284856,B
Qarl Quickaxe,,19258.0,43200.0,87959505.0,96.3667672753357,C,74055759.0,77.76162942099025,B
Jonos Stark,House Stark,1641.0,43170.0,91251994.0,99.9739558471632,C,74098929.0,77.80695971788322,B
Eddara Tallhart,House Tallhart,68390.0,43146.0,49848994.0,54.61361343163092,B,74142075.0,77.85226481377721,B
Galt,Stone Crows,79816.0,43110.0,34083501.0,37.34123797985985,A,74185185.0,77.89753210817277,B
Merlon Crakehall,House Crakehall,55835.0,43103.0,63576009.0,69.65267100579578,B,74228288.0,77.94279205227696,B
Galazza Galare,Graces,54438.0,43085.0,65009113.0,71.22275259788015,B,74271373.0,77.98803309563192,B
Wayn (guard),House Stark,65278.0,43085.0,53521045.0,58.63664293981385,B,74314458.0,78.03327413898687,B
Jon Cupps,House Cupps,46566.0,43003.0,72074708.0,78.96368462139228,B,74357461.0,78.07842907892869,B
Andar Royce,House Royce,41737.0,42887.0,75863825.0,83.11496942134674,C,74400348.0,78.12346221404216,B
Harmen Uller,House Uller,90073.0,42865.0,16586113.0,18.17143117703334,A,74443213.0,78.16847224823992,B
Tim Stone,Night's Watch,23111.0,42849.0,86408964.0,94.66802393090845,C,74486062.0,78.21346548177169,B
Lord Cafferen,House Cafferen,22562.0,42823.0,86727791.0,95.01732475189526,C,74528885.0,78.25843141422126,B
Emrick,Night's Watch,33391.0,42779.0,81997717.0,89.83514528927645,C,74571664.0,78.30335114483938,B
Ketter,Night's Watch,50967.0,42767.0,68176726.0,74.69312938989742,B,74614431.0,78.34825827495801,B
Donnor Stark,House Stark,41306.0,42707.0,76444532.0,83.75118100898764,C,74657138.0,78.39310240257925,B
Smiling Knight,Kingswood Brotherhood,98812.0,42647.0,2585276.0,2.8323794072569055,A,74699785.0,78.43788352770304,B
Gormond Goodbrother,House Goodbrother,92878.0,42640.0,12279558.0,13.453251107199693,A,74742425.0,78.48265730253547,B
Walder Frey (son of Jammos),House Frey,77861.0,42554.0,36523076.0,40.0139901318385,A,74784979.0,78.52734077378827,B
Narbo,,21068.0,42539.0,87357129.0,95.70681554181644,C,74827518.0,78.57200849441672,B
Selwyn Tarth,House Tarth,98764.0,42494.0,2881611.0,3.1570384191571725,A,74870012.0,78.6166289631721,B
Lorent Marbrand,House Marbrand,55592.0,42463.0,63910130.0,70.01872764343605,B,74912475.0,78.66121688063716,B
Wolmer,House Webber,11376.0,42461.0,90095710.0,98.70715300269296,C,74954936.0,78.70580269801894,B
Kedry,,34484.0,42433.0,81489248.0,89.27807628587856,C,74997369.0,78.7503591142353,B
Endrew Tarth,House Tarth,83194.0,42427.0,28633322.0,31.37012512171084,A,75039796.0,78.79490923020188,B
Alyn Haigh,House Haigh,43831.0,42404.0,74833851.0,81.98654941991941,C,75082200.0,78.83943519521114,B
Dick Crabb,House Crabb,35413.0,42370.0,80789197.0,88.51111367282309,C,75124570.0,78.88392545880518,B
Helly,,10598.0,42319.0,90293009.0,98.92331004924134,C,75166889.0,78.92836217027643,B
Mariya Darry,House Darry,44315.0,42312.0,74349522.0,81.4559277431865,C,75209201.0,78.97279153145631,B
Anya Waynwood,House Waynwood,27361.0,42308.0,84888831.0,93.00259501519822,C,75251509.0,79.01721669246969,B
Todder,Night's Watch,15396.0,42253.0,89286894.0,97.82102951620259,C,75293762.0,79.06158410119377,B
Damon Shett,House Shett of Gull Tower,26311.0,42252.0,85371469.0,93.53136406436732,C,75336014.0,79.10595045987623,B
Puckens,House Lannister,15555.0,42181.0,89256016.0,97.78720016438974,C,75378195.0,79.15024226560341,B
Roger Hogg,House Hogg,34811.0,42130.0,81419969.0,89.20217552597695,C,75420325.0,79.19448051920777,B
Edwyn Stark,House Stark,5768.0,42108.0,90993431.0,99.69067912286816,C,75462433.0,79.23869567189644,B
Illyrio Mopatis,House Targaryen,16483.0,42092.0,89032374.0,97.54218222611246,C,75504525.0,79.2828940239191,B
Redwyn,Night's Watch,31547.0,42085.0,82807278.0,90.72208498365273,C,75546610.0,79.32708502565042,B
Cyrenna Swann,House Swann,35762.0,42069.0,80575787.0,88.27730571989942,C,75588679.0,79.37125922671575,B
Robert Brax,House Brax,45696.0,42069.0,73088665.0,80.07455670106346,C,75630748.0,79.41543342778108,B
Addam Frey,House Frey,6850.0,42052.0,90850789.0,99.53440325003682,C,75672800.0,79.4595897781388,B
Elys Westerling,House Westerling,44377.0,42037.0,74305207.0,81.40737706873914,C,75714837.0,79.50373037787219,B
Humfrey Beesbury,House Beesbury,1405.0,42013.0,91261218.0,99.98406148681349,C,75756850.0,79.54784577660658,B
Danwell Frey,House Frey,51389.0,41999.0,67818585.0,74.30075689531874,B,75798849.0,79.59194647475826,B
Rhialta Vance,House Vance of Wayfarer's Rest,89555.0,41965.0,17484288.0,19.155454691007467,A,75840814.0,79.63601147149473,B
Jafer Flowers,Night's Watch,15708.0,41936.0,89224879.0,97.7530870570837,C,75882750.0,79.68004601702413,B
Ulmer,Kingswood Brotherhood,91385.0,41920.0,14859887.0,16.280210674978065,A,75924670.0,79.72406376188752,B
Lucas Tyrell,House Tyrell,24281.0,41885.0,86102964.0,94.3327761281127,C,75966555.0,79.7680447552941,B
Betharios of Braavos,House Frey,63789.0,41852.0,55067976.0,60.33143123663295,B,76008407.0,79.8119910973271,B
Tagganaro,,4138.0,41746.0,91140005.0,99.85126282040734,C,76050153.0,79.85582613494799,B
Narbert,,97215.0,41714.0,5724762.0,6.271940790943349,A,76091867.0,79.89962757123692,B
Dacks,House Redfort,22359.0,41668.0,86817438.0,95.1155403067228,C,76133535.0,79.94338070561116,B
Harry Sawyer,House Sawyer,85489.0,41665.0,24585432.0,26.93533352543982,A,76175200.0,79.98713068986054,B
Wate,House Targaryen,52483.0,41587.0,66776822.0,73.15942108883534,B,76216787.0,80.03079877086327,C
Hallyne,Alchemists' Guild,92507.0,41574.0,12835466.0,14.06229338026043,A,76258361.0,80.0744532013249,C
Hobb,Night's Watch,5859.0,41540.0,90970148.0,99.6651707091672,C,76299901.0,80.11807193037131,C
Maron Greyjoy,House Greyjoy,94323.0,41531.0,10408342.0,11.403182307996188,A,76341432.0,80.16168120904312,C
Arneld,,9100.0,41481.0,90500018.0,99.15010518783266,C,76382913.0,80.20523798563374,C
Cerenna Lannister,House Lannister,81618.0,41463.0,30609853.0,33.53557503970988,A,76424376.0,80.24877586147515,C
Moreo Tumitis,,85419.0,41458.0,24927186.0,27.309752733272045,A,76465834.0,80.29230848710843,C
Lucas Roote,House Roote,9956.0,41400.0,90395870.0,99.03600261212817,C,76507234.0,80.33578021032753,C
Johanna Swann,House Swann,79444.0,41397.0,34561011.0,37.86438888937946,A,76548631.0,80.37924878342177,C
Alyn Connington,House Connington,11088.0,41374.0,90174053.0,98.79298410927606,C,76590005.0,80.42269320555867,C
Daeron Vaith,House Vaith,78506.0,41357.0,35508135.0,38.90204000040931,A,76631362.0,80.46611977698795,C
Qarl the Maid,,3471.0,41328.0,91181916.0,99.89717971799875,C,76672690.0,80.50951589721016,C
Richard Lonmouth,House Lonmouth,71243.0,41308.0,46857281.0,51.33594934716845,B,76713998.0,80.5528910165999,C
Qarl Correy,House Velaryon,69149.0,41296.0,49024468.0,53.710278366768236,B,76755294.0,80.59625353549015,C
Aegon Targaryen (son of Jaehaerys I),House Targaryen,62215.0,41249.0,57020397.0,62.47046669539864,B,76796543.0,80.63956670242408,C
Dirk,Night's Watch,22833.0,41247.0,86500654.0,94.76847775783114,C,76837790.0,80.68287776927477,C
Dunaver,House Lannister,26324.0,41203.0,85345158.0,93.50253823123215,C,76878993.0,80.72614263429402,C
Tarber,,68667.0,41193.0,49506584.0,54.23847552262667,B,76920186.0,80.76939699889704,C
Beron Blacktyde,House Blacktyde,57984.0,41112.0,61586244.0,67.47272216811633,B,76961298.0,80.81256631012853,C
Dan,,28464.0,41081.0,84329793.0,92.39012357343569,C,77002379.0,80.8557030700697,C
Pollitor,Alchemists' Guild,63548.0,41072.0,55322676.0,60.61047573131295,B,77043451.0,80.89883037963624,C
Harsley,,89193.0,41070.0,18467125.0,20.232232288250533,A,77084521.0,80.94195558911956,C
Ysilla,,50766.0,40892.0,68430930.0,74.9716304763742,B,77125413.0,80.98489389119385,C
Val,,96844.0,40826.0,6015568.0,6.590542335191139,A,77166239.0,81.02776289052099,C
Gared,Night's Watch,35286.0,40788.0,80895132.0,88.62717405187264,C,77207027.0,81.07059198826641,C
Roro Uhoris,,23210.0,40685.0,86362713.0,94.61735221153882,C,77247712.0,81.11331293172461,C
Torbert,Faith of the Seven,50243.0,40616.0,69086397.0,75.68974770367855,B,77288328.0,81.15596142231078,C
Viserys Targaryen,House Targaryen,34079.0,40586.0,81694639.0,89.50309877432308,C,77328914.0,81.19857841164824,C
Ryles,Night's Watch,82144.0,40571.0,29954578.0,32.81766816396808,A,77369485.0,81.24117965036135,C
Long Lew,House Tully,32985.0,40485.0,82229631.0,90.08922587403978,C,77409970.0,81.28369058549481,C
Robett Glover,House Glover,87633.0,40480.0,21384499.0,23.428451972673667,A,77450450.0,81.32619627042016,C
Martyn Rivers,House Frey,42407.0,40462.0,75653151.0,82.88415897818923,C,77490912.0,81.36868305459627,C
Ilyn Payne,House Payne,19428.0,40452.0,87901575.0,96.30330026482604,C,77531364.0,81.41115933835617,C
Gawen Glover,House Glover,84206.0,40440.0,26624460.0,29.16925397262621,A,77571804.0,81.45362302161658,C
Theo Frey,House Frey,1504.0,40424.0,91259813.0,99.98252219543137,C,77612228.0,81.496069904211,C
Serra,,53960.0,40394.0,65713632.0,71.99461026708886,B,77652622.0,81.53848528555672,C
Cutjack,,12312.0,40272.0,89929989.0,98.52559221469585,C,77692894.0,81.58077256182436,C
Errok,,41328.0,40270.0,76403226.0,83.70592693793444,C,77733164.0,81.62305773800873,C
Jon Wylde,House Wylde,1351.0,40253.0,91262569.0,99.98554161681864,C,77773417.0,81.66532506348551,C
Walys Flowers,,74345.0,40242.0,42927426.0,47.03047466071115,A,77813659.0,81.70758083850444,C
Eldred Codd,House Codd,58920.0,40234.0,60536051.0,66.32215061334024,B,77853893.0,81.74982821319037,C
Otho Bracken,House Bracken,61587.0,40098.0,57763793.0,63.28491726927824,B,77893991.0,81.79193278221548,C
Allyria Dayne,House Dayne,9075.0,40079.0,90509093.0,99.16004758590577,C,77934070.0,81.83401740044975,C
Raymun Redbeard,,80581.0,40075.0,32880837.0,36.023622086063895,A,77974145.0,81.87609781851752,C
Garse Goodbrook,House Goodbrook,73590.0,40063.0,43887622.0,48.082447207290485,A,78014208.0,81.91816563608582,C
Drennan,House Greyjoy,83695.0,40062.0,27631673.0,30.272737453663222,A,78054270.0,81.96023240361248,C
Stannis Seaworth,House Seaworth,88157.0,40025.0,20505596.0,22.465542496789347,A,78094295.0,82.00226031959907,C
Cletus Yronwood,House Yronwood,92189.0,40001.0,13666660.0,14.972933779597094,A,78134296.0,82.04426303458669,C
Roose Bolton,House Bolton,80835.0,39918.0,32477452.0,35.58168112223786,A,78174214.0,82.08617859611955,C
Asha Greyjoy,House Greyjoy,77946.0,39871.0,36211518.0,39.67265308953967,A,78214085.0,82.12804480569609,C
Joffrey Caswell,House Caswell,77899.0,39848.0,36367338.0,39.84336652951234,A,78253933.0,82.1698868643153,C
Quenton Hightower,House Hightower,16741.0,39844.0,88949327.0,97.45119750624717,C,78293777.0,82.21172472276801,C
Rodrik Ryswell,House Ryswell,13993.0,39835.0,89562780.0,98.12328499111143,C,78333612.0,82.2535531308461,C
Denys Darklyn,House Darklyn,42883.0,39821.0,75312355.0,82.5107893370076,C,78373433.0,82.29536683834148,C
Lenyl,,63721.0,39798.0,55131697.0,60.40124275703148,B,78413231.0,82.3371563948795,C
Marya Seaworth,House Seaworth,43958.0,39789.0,74658280.0,81.79419715853166,C,78453020.0,82.3789365010429,C
Tomard,House Stark,87054.0,39785.0,22257618.0,24.385024607736515,A,78492805.0,82.42071240703982,C
Otto Hightower,House Hightower,37466.0,39750.0,79442314.0,87.03549417487221,C,78532555.0,82.4624515615799,C
Blue Bard,House Tyrell,85089.0,39746.0,25609014.0,28.0567505727643,A,78572301.0,82.50418651595349,C
Serra Frey,House Frey,86281.0,39700.0,23470792.0,25.71415505841934,A,78612001.0,82.5458731684124,C
Big Boil,,46295.0,39696.0,72353040.0,79.2686198875614,B,78651697.0,82.5875556207048,C
Marwyn,,38370.0,39680.0,78645725.0,86.16276635793996,C,78691377.0,82.62922127233124,C
Lyanna Mormont,House Mormont,95630.0,39661.0,7555048.0,8.277167457570282,A,78731038.0,82.67086697316681,C
Cotter Pyke,Night's Watch,15936.0,39655.0,89161526.0,97.68367871051336,C,78770693.0,82.71250637375266,C
Bodger,,13236.0,39629.0,89739733.0,98.31715134551706,C,78810322.0,82.75411847325628,C
Walgrave,Maesters,19644.0,39606.0,87764823.0,96.15347736440798,C,78849928.0,82.79570642180256,C
Gwayne Gaunt,House Gaunt,44837.0,39589.0,73814241.0,80.86948402054495,C,78889517.0,82.83727651964124,C
Arron Qorgyle,House Qorgyle,98690.0,39503.0,3177779.0,3.481514469021273,A,78929020.0,82.87875631390028,C
Pearse Caron,House Caron,32120.0,39424.0,82521289.0,90.40876085334632,C,78968444.0,82.92015315487106,C
Harbert,House Baratheon,8329.0,39393.0,90639296.0,99.30269552599536,C,79007837.0,82.9615174445515,C
Sailor's Wife,Happy Port,11693.0,39364.0,90026670.0,98.63151408666349,C,79047201.0,83.00285128302485,C
Lothor Brune,House Brune of Brownhollow,95619.0,39359.0,7650667.0,8.381925822457628,A,79086560.0,83.0441798712901,C
Esgred,,37166.0,39347.0,79703294.0,87.32141891857692,C,79125907.0,83.08549585905585,C
Leathers,Night's Watch,78729.0,39338.0,35272420.0,38.64379511205636,A,79165245.0,83.12680239644699,C
Leo Tyrell (son of Victor),House Tyrell,22746.0,39328.0,86614517.0,94.89322390348387,C,79204573.0,83.1680984334219,C
Stiv,Night's Watch,5392.0,39323.0,91049113.0,99.75168326716644,C,79243896.0,83.20938922018868,C
Lysono Maar,Golden Company,80270.0,39320.0,33363433.0,36.552345120828676,A,79283216.0,83.25067685683061,C
Vylarr,House Lannister,67551.0,39298.0,50935568.0,55.8040433207649,B,79322514.0,83.2919413925568,C
Joyeuse Erenford,House Erenford,95845.0,39294.0,7172173.0,7.857696861179998,A,79361808.0,83.3332017281165,C
Medwick Tyrell,,1548.0,39269.0,91256762.0,99.9791795776329,C,79401077.0,83.37443581263561,C
Scolera,Faith of the Seven,47254.0,39205.0,71466424.0,78.29726019500072,B,79440282.0,83.41560269449081,C
Addam Osgrey,House Osgrey,94500.0,39166.0,10219610.0,11.196411104345046,A,79479448.0,83.45672862472269,C
Elaena Targaryen,House Targaryen,24031.0,39150.0,86126995.0,94.35910403644272,C,79518598.0,83.49783775428858,C
Garrett Paege,House Paege,22151.0,39117.0,86884032.0,95.18849943149203,C,79557715.0,83.5389122324809,C
Raymond Nayland,House Nayland,99984.0,39107.0,199978.0,0.21909210819441383,A,79596822.0,83.57997621025697,C
Todric,,22232.0,39100.0,86839670.0,95.13989726473508,C,79635922.0,83.6210328377417,C
Meryn Trant,House Trant,88229.0,39050.0,20241044.0,22.17570433755659,A,79674972.0,83.66203696314521,C
Lucantine Woodwright,,19594.0,39042.0,87823642.0,96.21791834647546,C,79714014.0,83.70303268821576,C
Joseran,,14428.0,38993.0,89421296.0,97.96827780114165,C,79753007.0,83.74397696124674,C
Damon Dance-for-Me,House Bolton,29198.0,38992.0,84012242.0,92.04222071387493,C,79791999.0,83.7849201842361,C
Yorkel,House Targaryen,83707.0,38984.0,27547978.0,30.18104279727436,A,79830983.0,83.82585500689247,C
Alyn Estermont,House Estermont,98240.0,38969.0,3965361.0,4.344374387392158,A,79869952.0,83.8667740789245,C
Thormor Ironmaker,House Ironmaker,46606.0,38965.0,72028142.0,78.91266779399035,B,79908917.0,83.90768895079,C
Deziel Dalt,House Dalt,62787.0,38949.0,56333969.0,61.718429183053914,B,79947866.0,83.94858702198955,C
Donnel Locke,House Locke,67357.0,38947.0,51002925.0,55.877838373878994,B,79986813.0,83.98948299310585,C
Reznak mo Reznak,House of Reznak,30819.0,38908.0,83118474.0,91.0630254256097,C,80025721.0,84.03033801259882,C
Sebaston Farman,House Farman,60314.0,38846.0,59102917.0,64.75203615382422,B,80064567.0,84.07112792951112,C
Melesa Crakehall,House Crakehall,73006.0,38829.0,44693587.0,48.96544719219338,A,80103396.0,84.11189999571583,C
Cragorn,House Greyjoy,28200.0,38818.0,84499772.0,92.57634934556451,C,80142214.0,84.15266051146267,C
Maris,,39824.0,38777.0,77785246.0,85.2200418674109,C,80180991.0,84.19337797550295,C
Marsella Waynwood,House Waynwood,3524.0,38758.0,91178445.0,99.89337695615723,C,80219749.0,84.23407548875237,C
Meredyth Crane,House Crane,89578.0,38743.0,17394733.0,19.057339929636964,A,80258492.0,84.27475725137744,C
Balon Swann,House Swann,13801.0,38676.0,89590469.0,98.15362053494023,C,80297168.0,84.31536866121372,C
Doreah,House Targaryen,83675.0,38579.0,27715348.0,30.364410198430985,A,80335747.0,84.35587821701253,C
Maege Mormont,House Mormont,19010.0,38511.0,88150391.0,96.57589836057909,C,80374258.0,84.39631636998091,C
Harmune,Night's Watch,18604.0,38507.0,88281598.0,96.71964626404778,C,80412765.0,84.4367503227828,C
Layna,,96718.0,38473.0,6209049.0,6.802516453271945,A,80451238.0,84.47714857416948,C
Willam Stark,House Stark,69155.0,38454.0,48955319.0,53.63452003240378,B,80489692.0,84.51752687476531,C
Maynard Plumm,House Plumm,76774.0,38432.0,38995111.0,42.72230484485882,A,80528124.0,84.55788207444543,C
Robert Flowers,Kingsguard,27999.0,38387.0,84612135.0,92.69945211963491,C,80566511.0,84.59819002225248,C
Brandon Stark (Burner),,4713.0,38337.0,91108993.0,99.81728666073315,C,80604848.0,84.63844546797836,C
Symon Stripeback,House Targaryen,43919.0,38323.0,74746149.0,81.89046477024363,C,80643171.0,84.6786862131215,C
Edderion Stark,House Stark,89421.0,38318.0,17842307.0,19.547693524697454,A,80681489.0,84.7189217080565,C
Tim Tangletongue,Night's Watch,64560.0,38219.0,54169028.0,59.34656083850341,B,80719708.0,84.75905324887079,C
Damon Paege,House Paege,50795.0,38165.0,68380164.0,74.91601220854174,B,80757873.0,84.79912808743738,C
Alaric of Eysen,,2540.0,38147.0,91222580.0,99.94173042601471,C,80796020.0,84.83918402525477,C
Torrhen Stark,,54937.0,38140.0,64462741.0,70.62415778575883,B,80834160.0,84.87923261278077,C
Garrett Flowers,House Tyrell,67645.0,38063.0,50868017.0,55.730035724926154,B,80872223.0,84.91920034710176,C
Hod,,81481.0,38045.0,30854432.0,33.80353115853336,A,80910268.0,84.95914918067352,C
Glendon Flowers,,42734.0,38037.0,75397839.0,82.60444398790364,C,80948305.0,84.99908961391229,C
Lewys the Fishwife,House Baratheon of Dragonstone,12556.0,38007.0,89868199.0,98.45789626131432,C,80986312.0,85.03899854590236,C
Mathos Mallarawan,,52953.0,37949.0,66355707.0,72.69805547290615,B,81024261.0,85.07884657547825,C
Cossomo,,91006.0,37944.0,15680597.0,17.179365002535285,A,81062205.0,85.11868935484603,C
Daenerys Targaryen (daughter of Aegon IV),House Targaryen,80548.0,37943.0,33041956.0,36.20014101004641,A,81100148.0,85.15853108417217,C
Morya Frey,House Frey,30911.0,37924.0,83056789.0,90.9954445082389,C,81138072.0,85.19835286270748,C
Togg Joth,Brave Companions,2356.0,37916.0,91229839.0,99.94968324889216,C,81175988.0,85.23816624090979,C
Luthor Tyrell (son of Theodore),House Tyrell,84523.0,37915.0,26202426.0,28.70688151770756,A,81213903.0,85.27797856907048,C
Serwyn of the Mirror Shield,Kingsguard,51621.0,37868.0,67715588.0,74.18791533340843,B,81251771.0,85.31774154527486,C
Bors,House Martell,58607.0,37864.0,60829664.0,66.64382745360909,B,81289635.0,85.35750032131274,C
Lord Commander Qorgyle,House Qorgyle,58390.0,37830.0,60946577.0,66.77191512147922,B,81327465.0,85.39722339593541,C
